-6.236714124679565430e-02,-1.831035828217864037e-03,8.668028563261032104e-02,-4.824570193886756897e-02,-9.625797718763351440e-02,-1.071144174784421921e-02
7.846754044294357300e-03,1.174728758633136749e-02,2.928088232874870300e-02,4.448914155364036560e-02,-1.245686486363410950e-01,-1.092532053589820862e-01
-1.047373283654451370e-02,1.974677443504333496e-01,-1.385962218046188354e-02,-6.740342080593109131e-02,-1.412428021430969238e-01,3.946819901466369629e-02
-4.809859767556190491e-02,1.135065555572509766e-01,4.533907771110534668e-02,-2.356225438416004181e-02,-1.057902052998542786e-01,-3.717710205819457769e-04
2.760057710111141205e-02,-1.748674362897872925e-01,6.006652861833572388e-02,-7.008677721023559570e-02,-1.184897422790527344e-01,-1.176388487219810486e-01
-7.054940611124038696e-02,3.256529569625854492e-02,2.419301867485046387e-02,9.167484939098358154e-02,-1.025300920009613037e-01,-4.777900129556655884e-02
-8.288926444947719574e-03,-1.434478312730789185e-01,3.599397465586662292e-02,2.636901102960109711e-02,1.371507719159126282e-02,-2.819488383829593658e-02
-1.680870205163955688e-01,9.488512575626373291e-02,1.097084674984216690e-02,-8.709834516048431396e-02,-6.564083974808454514e-03,2.806322881951928139e-03
-2.035356462001800537e-01,-2.141672559082508087e-02,-4.373307898640632629e-02,7.806997001171112061e-02,3.338170051574707031e-02,3.019855543971061707e-02
-3.841954097151756287e-02,1.145510002970695496e-01,8.842376060783863068e-03,-4.985220730304718018e-02,-1.072215661406517029e-01,-9.610159695148468018e-02
-1.687618158757686615e-02,1.622859686613082886e-01,-4.152410198003053665e-03,1.040062531828880310e-01,-1.555651612579822540e-02,3.629493713378906250e-02
1.339261084794998169e-01,2.854087948799133301e-01,3.783119097352027893e-02,7.910031825304031372e-02,-4.562380537390708923e-02,-3.748175501823425293e-02
-3.385924920439720154e-02,6.979027390480041504e-02,2.515202388167381287e-02,-4.544617608189582825e-02,-6.665404420346021652e-03,4.515320807695388794e-02
-4.094200208783149719e-02,-3.134685382246971130e-02,6.583754718303680420e-02,-1.394252330064773560e-01,2.434282749891281128e-02,-1.682697678916156292e-03
-4.299448430538177490e-02,-8.092268556356430054e-02,5.041367933154106140e-02,-2.537439763545989990e-02,3.955832682549953461e-03,6.455891579389572144e-02
-8.074009418487548828e-02,-1.202360447496175766e-02,1.380247157067060471e-02,-4.864553362131118774e-02,-3.172076120972633362e-02,-6.444378942251205444e-02
-8.752955123782157898e-03,-8.804185688495635986e-02,5.234224721789360046e-02,-1.537047773599624634e-01,4.331750050187110901e-02,2.093314938247203827e-02
-2.456951700150966644e-02,-3.968772664666175842e-02,6.571664661169052124e-02,-9.878388606011867523e-03,-4.175196215510368347e-02,1.249661389738321304e-02
-1.017368584871292114e-01,-1.572125554084777832e-01,-1.983933150768280029e-02,4.466053098440170288e-02,3.844147548079490662e-03,1.806561648845672607e-02
1.349765807390213013e-03,-6.062389910221099854e-02,5.732427164912223816e-02,-5.489339306950569153e-02,1.842968724668025970e-02,7.351803779602050781e-02
-4.447917640209197998e-02,5.107848346233367920e-02,8.241931349039077759e-02,-5.893258750438690186e-02,6.351535767316818237e-02,3.709229081869125366e-02
-2.763264812529087067e-02,-7.761248201131820679e-02,1.324871461838483810e-02,7.055895868688821793e-03,3.529175743460655212e-02,4.552754014730453491e-02
3.859796747565269470e-02,-3.259290754795074463e-02,6.561414897441864014e-02,-9.428180009126663208e-02,4.467730969190597534e-02,-3.904945775866508484e-02
-1.045745834708213806e-01,1.198140606284141541e-01,7.463750243186950684e-02,-1.668054051697254181e-02,5.294800922274589539e-02,4.683383181691169739e-02
-5.854884162545204163e-02,-2.284037470817565918e-01,4.173910245299339294e-02,-1.183758527040481567e-01,3.920174762606620789e-02,3.947065211832523346e-03
-6.967171281576156616e-02,-7.549240440130233765e-02,7.347448915243148804e-02,-7.216303050518035889e-02,-1.491007301956415176e-02,1.969692669808864594e-02
5.212067067623138428e-02,-1.192589849233627319e-01,7.256352156400680542e-02,-1.459126919507980347e-01,7.902068644762039185e-02,2.383833192288875580e-02
8.367171511054039001e-03,-1.800296157598495483e-01,-5.335909128189086914e-02,-1.799756288528442383e-01,3.011099994182586670e-03,-4.187808558344841003e-02
-1.045745834708213806e-01,1.198140606284141541e-01,7.463750243186950684e-02,-1.668054051697254181e-02,5.294800922274589539e-02,4.683383181691169739e-02
-8.317439258098602295e-02,-2.131373733282089233e-01,5.555139854550361633e-02,-1.112246438860893250e-01,8.250068873167037964e-02,2.999754436314105988e-02
3.791898116469383240e-02,-1.237613428384065628e-02,5.991577729582786560e-02,-4.905170574784278870e-02,-3.718127682805061340e-02,-1.724088378250598907e-02
-2.338361367583274841e-02,3.349524457007646561e-03,6.016727909445762634e-02,-5.952818691730499268e-02,-6.941288709640502930e-02,-7.751883938908576965e-03
-7.937382161617279053e-02,-2.193038463592529297e-01,-4.536119475960731506e-02,5.075073242187500000e-02,-4.200255870819091797e-02,-5.302908364683389664e-03
-3.021980449557304382e-02,-5.815228819847106934e-02,-7.038238458335399628e-03,-2.235841192305088043e-02,8.807365596294403076e-02,-1.474810577929019928e-02
-1.156251430511474609e-01,-5.415228195488452911e-03,-1.454350445419549942e-02,6.268835812807083130e-02,2.625342272222042084e-02,-2.607135288417339325e-02
-9.635548293590545654e-02,-1.882052123546600342e-01,-1.130622439086437225e-02,6.573082506656646729e-02,1.762712560594081879e-02,8.966282010078430176e-03
6.937474012374877930e-02,3.428094089031219482e-03,-4.781663417816162109e-03,6.351740658283233643e-02,-3.692607861012220383e-03,-5.881223827600479126e-02
2.537011727690696716e-02,1.534192562103271484e-01,1.722812652587890625e-02,9.360969066619873047e-03,-1.228685528039932251e-01,-5.728302150964736938e-02
9.903290867805480957e-02,2.017522901296615601e-01,1.885402761399745941e-02,1.226956248283386230e-01,-6.981488317251205444e-02,-8.166800253093242645e-03
-5.334278941154479980e-02,1.278769075870513916e-01,3.178598359227180481e-03,8.276025950908660889e-02,6.869839131832122803e-02,-7.729312032461166382e-02
-1.676473617553710938e-01,-1.348595172166824341e-01,-8.773995563387870789e-03,6.533807516098022461e-02,2.643487043678760529e-02,1.742131076753139496e-02
-2.324396073818206787e-01,6.170643493533134460e-02,-3.113541007041931152e-02,8.379257470369338989e-02,9.610315784811973572e-03,4.647628962993621826e-02
-9.635548293590545654e-02,-1.882052123546600342e-01,-1.130622439086437225e-02,6.573082506656646729e-02,1.762712560594081879e-02,8.966282010078430176e-03
-3.925353288650512695e-02,-1.384004019200801849e-02,5.901928991079330444e-03,1.399810519069433212e-02,3.236373513936996460e-02,-5.055221170186996460e-02
5.004747770726680756e-03,7.789397239685058594e-02,2.653948776423931122e-02,1.252034306526184082e-01,4.044210538268089294e-03,-2.836764976382255554e-02
1.342940926551818848e-01,4.400784894824028015e-02,-6.436374504119157791e-03,2.662567654624581337e-03,3.911520354449748993e-03,-9.591610729694366455e-02
3.259836882352828979e-02,-3.017250820994377136e-02,1.938399486243724823e-02,-7.344537973403930664e-02,9.837995283305644989e-03,5.633833818137645721e-03
-7.730627059936523438e-02,9.260448813438415527e-02,-2.044709771871566772e-02,4.292399622499942780e-03,-3.120707720518112183e-02,-1.147572323679924011e-01
-1.236756239086389542e-02,5.340155586600303650e-02,-6.099260877817869186e-03,5.935078859329223633e-02,-2.705994807183742523e-02,-5.275080353021621704e-02
-1.002538949251174927e-01,2.445703148841857910e-01,-6.757053732872009277e-02,1.070422455668449402e-01,-7.005891203880310059e-02,3.119381517171859741e-02
-3.267496451735496521e-02,1.029879376292228699e-01,3.691711230203509331e-03,3.997343406081199646e-02,1.171538513153791428e-02,-9.750887006521224976e-02
-7.612278219312429428e-03,7.319507002830505371e-02,3.070238791406154633e-02,3.759264200925827026e-02,-6.934075057506561279e-02,-3.980267047882080078e-02
-8.240344375371932983e-02,8.284247666597366333e-02,-1.477395743131637573e-02,-1.152170635759830475e-02,-6.294576823711395264e-02,-1.171762645244598389e-01
2.191430144011974335e-02,3.666267171502113342e-02,7.012986112385988235e-03,1.275891717523336411e-02,-7.301318645477294922e-02,-1.114186719059944153e-01
2.335637435317039490e-02,1.165506914258003235e-01,-5.992448888719081879e-03,1.281782090663909912e-01,5.654731765389442444e-03,-6.606236100196838379e-02
2.640836872160434723e-02,1.244453638792037964e-01,5.645358934998512268e-02,7.298780232667922974e-02,-1.648998819291591644e-02,1.868120208382606506e-02
-4.688696190714836121e-02,1.861295779235661030e-03,-6.605134904384613037e-02,-1.203595623373985291e-01,-2.624053042382001877e-03,2.458506450057029724e-02
-5.865263938903808594e-02,-6.409399211406707764e-02,-3.255004435777664185e-02,-5.369547381997108459e-02,-1.953166909515857697e-02,-2.561420574784278870e-02
-1.457852721214294434e-01,8.220568299293518066e-02,-1.883255690336227417e-02,-1.201160028576850891e-01,2.568203583359718323e-02,5.864784121513366699e-02
-5.842938274145126343e-02,-8.201775699853897095e-02,-3.074434958398342133e-02,-1.884718425571918488e-02,1.305938046425580978e-02,5.382860451936721802e-02
-3.021980449557304382e-02,-5.815228819847106934e-02,-7.038238458335399628e-03,-2.235841192305088043e-02,8.807365596294403076e-02,-1.474810577929019928e-02
-5.037916451692581177e-02,-8.832013607025146484e-02,-2.936198562383651733e-02,1.373675744980573654e-02,3.096445649862289429e-02,-4.205130785703659058e-02
-1.187922134995460510e-01,2.338355779647827148e-02,-7.963048666715621948e-02,-6.131273135542869568e-02,6.502288579940795898e-02,2.623201534152030945e-02
-1.216475367546081543e-01,8.362066932022571564e-03,-3.742537274956703186e-02,-1.160084530711174011e-01,2.436093054711818695e-02,6.444431841373443604e-02
-7.696111500263214111e-02,-1.389355491846799850e-02,-7.754297554492950439e-02,-1.026090160012245178e-01,-3.816216811537742615e-02,9.738349169492721558e-02
-1.442758888006210327e-01,6.856511533260345459e-02,-8.140797168016433716e-02,-1.008845865726470947e-01,-3.649352118372917175e-02,6.748244166374206543e-02
-2.182891592383384705e-03,9.776379168033599854e-02,-2.869139425456523895e-02,3.168906271457672119e-02,9.347307682037353516e-02,5.050727352499961853e-02
-8.476516604423522949e-02,-9.146992862224578857e-02,-1.511788554489612579e-02,3.490429744124412537e-02,-2.116690389811992645e-02,2.128141373395919800e-02
-3.527885675430297852e-02,9.279075078666210175e-03,-4.062223061919212341e-02,1.165220979601144791e-02,-3.742334246635437012e-02,5.762236658483743668e-03
-3.340667486190795898e-02,-6.817150861024856567e-02,-3.484098985791206360e-02,-5.341108888387680054e-02,-5.040634050965309143e-02,4.146612063050270081e-02
-2.359986677765846252e-02,1.089494526386260986e-01,-1.736443024128675461e-03,-2.306902594864368439e-02,-5.785150080919265747e-02,-2.879022620618343353e-02
-8.511754125356674194e-02,-9.555436670780181885e-02,-4.988872632384300232e-02,-8.632645756006240845e-02,1.362712029367685318e-02,1.298195272684097290e-01
-8.606559038162231445e-02,8.030164754018187523e-04,7.491103373467922211e-03,-7.202734239399433136e-03,-5.068176612257957458e-02,1.057394593954086304e-02
-6.261315196752548218e-02,-3.598675131797790527e-03,4.608935862779617310e-02,-2.457575872540473938e-02,-8.256150037050247192e-02,7.226474583148956299e-02
-5.536893010139465332e-02,-5.523025617003440857e-02,-9.665820747613906860e-03,-6.915301084518432617e-02,-4.032326489686965942e-02,6.717187166213989258e-02
5.065372958779335022e-02,-1.522220522165298462e-01,-6.729383766651153564e-02,-1.249359399080276489e-01,3.046268597245216370e-02,1.387082785367965698e-01
-4.518091678619384766e-02,4.639260843396186829e-02,1.516942400485277176e-02,-7.159689068794250488e-02,-4.700056463479995728e-02,-5.174764990806579590e-02
-4.570277035236358643e-02,2.039276957511901855e-01,-5.271508917212486267e-02,-3.760841861367225647e-02,-1.579238921403884888e-01,7.928248494863510132e-02
-4.172264412045478821e-02,4.075803980231285095e-02,6.037165224552154541e-02,-7.683725655078887939e-02,-1.147101745009422302e-01,-2.369255013763904572e-02
-9.100200980901718140e-02,6.371571123600006104e-02,1.724092289805412292e-02,-8.355714380741119385e-02,-8.205492049455642700e-02,-4.023258015513420105e-02
-3.435218706727027893e-02,-8.449568599462509155e-02,2.819935604929924011e-02,-8.363896608352661133e-02,-1.277130395174026489e-01,2.103329263627529144e-02
-6.424730271100997925e-02,-4.570386558771133423e-02,4.290362447500228882e-02,-5.895102396607398987e-02,-8.480127155780792236e-02,-1.653169244527816772e-01
4.142309352755546570e-02,1.916233152151107788e-01,2.752603217959403992e-02,3.152607753872871399e-02,-1.675561964511871338e-01,7.293184846639633179e-02
-8.790029212832450867e-03,5.049178749322891235e-02,2.465014532208442688e-02,-1.507245935499668121e-02,-1.396862268447875977e-01,4.549039527773857117e-03
-9.374617785215377808e-02,-5.094900727272033691e-02,5.976831167936325073e-02,-9.854458272457122803e-02,-4.756111651659011841e-02,-3.294746950268745422e-02
-1.904756203293800354e-02,1.742429658770561218e-02,2.787695080041885376e-02,-1.843184679746627808e-01,-4.553041420876979828e-03,-6.371183693408966064e-02
-4.256849363446235657e-02,3.381663858890533447e-01,1.036553680896759033e-01,-9.860416501760482788e-02,-2.401355467736721039e-02,-2.368194423615932465e-02
-8.282753638923168182e-03,-8.387646824121475220e-02,2.808141708374023438e-02,-4.620613530278205872e-02,3.827638691291213036e-03,-7.081461697816848755e-02
3.030362538993358612e-02,7.771820574998855591e-02,7.249104231595993042e-02,2.964040823280811310e-02,-1.731100827455520630e-01,-1.446161419153213501e-01
-1.952311582863330841e-02,-2.191067337989807129e-01,7.873500138521194458e-02,-5.734990164637565613e-02,5.195783916860818863e-03,-8.941601216793060303e-02
-2.261921949684619904e-02,-3.842714428901672363e-02,5.256106145679950714e-03,-6.359964609146118164e-03,-5.021699145436286926e-02,-1.977384835481643677e-02
-1.026176065206527710e-01,1.034272089600563049e-01,2.060769684612751007e-02,-2.708396501839160919e-02,2.926318719983100891e-02,3.208525106310844421e-02
-9.078568965196609497e-02,-3.853143751621246338e-02,4.329333547502756119e-03,9.803956001996994019e-02,-1.518747303634881973e-02,5.651997867971658707e-03
8.024766296148300171e-02,-1.898009330034255981e-02,2.913591824471950531e-02,-1.606810539960861206e-01,-6.025455147027969360e-02,-8.985422551631927490e-02
-5.967109650373458862e-02,1.571351080201566219e-03,6.002238020300865173e-02,-7.660419493913650513e-02,-2.654982032254338264e-03,-4.330081865191459656e-02
-5.881394073367118835e-02,3.503358364105224609e-01,1.208828166127204895e-01,-1.010517552495002747e-01,-2.824492193758487701e-02,-2.002271078526973724e-02
-3.316841647028923035e-02,2.277270145714282990e-02,7.204663753509521484e-02,-2.422999776899814606e-02,-9.971320629119873047e-02,1.037716772407293320e-02
3.835280239582061768e-02,-1.833283528685569763e-02,-1.186647731810808182e-02,5.108382552862167358e-02,-2.191571518778800964e-02,1.520119607448577881e-02
-5.635408312082290649e-02,-1.833159923553466797e-01,4.903878271579742432e-02,-2.712457068264484406e-02,4.266719892621040344e-02,-6.958139594644308090e-03
-6.559614837169647217e-02,-1.373450905084609985e-01,-2.334041520953178406e-02,4.579404741525650024e-02,-3.146888315677642822e-02,1.246845442801713943e-02
4.394239187240600586e-02,-2.460061758756637573e-02,2.405477687716484070e-02,-6.769378669559955597e-03,-1.619624942541122437e-01,-1.069088745862245560e-02
-5.120003968477249146e-02,-5.163569003343582153e-02,-2.856419980525970459e-02,9.173557162284851074e-03,2.125060185790061951e-02,-2.797402814030647278e-02
-1.279834508895874023e-01,-9.771357476711273193e-02,3.954476118087768555e-02,-5.021935701370239258e-02,-8.103642612695693970e-02,-1.312714908272027969e-02
-8.333773910999298096e-02,-1.282643973827362061e-01,-5.879814550280570984e-02,4.632623866200447083e-03,7.455139420926570892e-03,-1.437302678823471069e-02
-4.063630942255258560e-03,2.483676746487617493e-02,-1.896166591905057430e-03,5.301227420568466187e-02,-6.839232891798019409e-02,-2.836017124354839325e-02
2.332858927547931671e-02,5.544933024793863297e-03,8.393385261297225952e-02,-1.165997907519340515e-01,3.652497008442878723e-02,-7.122775167226791382e-02
-3.112788544967770576e-03,-9.031447023153305054e-02,3.407582407817244530e-03,5.667076632380485535e-02,-5.901772901415824890e-02,-6.158769503235816956e-02
-3.542660176753997803e-02,-5.069668591022491455e-02,1.557506062090396881e-02,8.647053688764572144e-02,3.415783867239952087e-02,-5.828736722469329834e-02
-1.651698201894760132e-01,1.466105505824089050e-02,-1.609903573989868164e-02,4.276724532246589661e-03,1.164066046476364136e-02,9.993695467710494995e-02
-2.216518111526966095e-02,-1.793326623737812042e-02,-1.227494562044739723e-03,2.954896911978721619e-02,-3.793365135788917542e-02,-1.683399267494678497e-02
4.683012142777442932e-02,1.972361207008361816e-01,-4.525760188698768616e-02,-3.321117162704467773e-02,-2.002409696578979492e-01,-8.735861629247665405e-02
-4.536063969135284424e-02,-4.215475916862487793e-02,3.524516243487596512e-03,1.965156197547912598e-02,-7.506636530160903931e-02,-2.031221240758895874e-02
-1.067132223397493362e-02,-7.029544096440076828e-03,5.694197956472635269e-03,5.560284852981567383e-02,-1.227321401238441467e-01,-3.072203509509563446e-02
5.689960718154907227e-02,7.258022669702768326e-03,3.183440119028091431e-02,-1.205307804048061371e-02,-1.975474059581756592e-01,-1.421911269426345825e-02
-3.383356332778930664e-02,8.023911714553833008e-02,2.366121672093868256e-02,-1.126413117162883282e-03,-1.637727767229080200e-01,-6.511900108307600021e-03
-4.267226904630661011e-02,-3.811918199062347412e-02,-9.157802909612655640e-03,2.189585706219077110e-03,-1.423277985304594040e-02,-2.475482597947120667e-02
-4.754178598523139954e-02,-1.886160820722579956e-01,-1.785057038068771362e-02,3.438929840922355652e-02,2.940213866531848907e-02,-2.915120311081409454e-02
-6.076438352465629578e-02,1.269501633942127228e-03,1.453051995486021042e-02,-1.161875482648611069e-02,-6.024800240993499756e-02,-3.511682897806167603e-02
3.340674564242362976e-02,2.343431860208511353e-02,-1.159129478037357330e-02,1.938033103942871094e-02,-7.985515892505645752e-02,2.174306428059935570e-03
-4.319131001830101013e-02,1.457494050264358521e-01,-9.110974147915840149e-03,-2.908937446773052216e-02,-1.524666249752044678e-01,6.816578656435012817e-02
1.464572176337242126e-02,1.568493694067001343e-01,2.887144219130277634e-03,-2.274968288838863373e-02,-2.031101286411285400e-01,-7.246769219636917114e-02
9.543605148792266846e-02,-1.321276575326919556e-01,1.923443935811519623e-02,-6.642919778823852539e-02,-9.795041382312774658e-02,-3.684401139616966248e-02
-4.022191092371940613e-02,-5.883061885833740234e-02,1.632923260331153870e-02,-5.361098051071166992e-02,-3.394248336553573608e-02,-4.171610251069068909e-02
-4.482606053352355957e-02,1.421287283301353455e-02,-2.545935101807117462e-03,-4.538900032639503479e-02,-4.320290684700012207e-02,-2.641173824667930603e-02
-7.634398341178894043e-02,7.042938470840454102e-02,1.331325620412826538e-04,-6.899293512105941772e-03,-8.435124158859252930e-02,9.215120226144790649e-02
-3.771726414561271667e-02,3.115973807871341705e-02,-7.087293267250061035e-02,-4.982137680053710938e-02,-3.312754631042480469e-02,3.373870253562927246e-02
-4.754178598523139954e-02,-1.886160820722579956e-01,-1.785057038068771362e-02,3.438929840922355652e-02,2.940213866531848907e-02,-2.915120311081409454e-02
5.576251074671745300e-03,2.961876057088375092e-02,-3.456629067659378052e-02,1.345310267060995102e-02,-3.499269112944602966e-02,-5.319311469793319702e-02
1.000438854098320007e-01,3.052724897861480713e-02,3.493165597319602966e-03,-5.019868537783622742e-02,-1.222933903336524963e-01,-8.596537634730339050e-03
-3.078453242778778076e-02,-5.257513374090194702e-02,1.556495297700166702e-02,-1.147880554199218750e-01,8.439541794359683990e-03,2.846852643415331841e-03
-1.248295754194259644e-01,-5.318170785903930664e-02,1.321137137711048126e-02,-4.864530265331268311e-02,-2.197754569351673126e-02,4.195163026452064514e-02
4.014192149043083191e-02,-4.008075222373008728e-02,4.255949333310127258e-02,-4.100327193737030029e-02,-8.591269701719284058e-02,5.349643528461456299e-02
-1.905866339802742004e-02,-7.966739684343338013e-02,2.144377864897251129e-02,3.692775964736938477e-02,-6.959568709135055542e-02,-7.267884910106658936e-02
-5.511312559247016907e-02,-1.479890197515487671e-01,-1.744746789336204529e-02,1.144921034574508667e-01,5.986806005239486694e-02,2.233200147747993469e-02
-4.446305334568023682e-02,5.222466960549354553e-02,-3.556817770004272461e-02,1.333353966474533081e-01,-1.196955963969230652e-01,-2.076262421905994415e-02
3.999903425574302673e-02,4.881876334547996521e-02,-1.840033940970897675e-02,7.175635546445846558e-02,-5.755400285124778748e-02,2.858202904462814331e-02
-2.499071322381496429e-02,-7.129404693841934204e-02,2.039049006998538971e-02,-3.960950672626495361e-02,-5.777445435523986816e-02,4.083526134490966797e-02
-5.695967376232147217e-02,-5.424665659666061401e-02,3.636191412806510925e-02,-8.286248892545700073e-02,-5.379851907491683960e-02,5.177596956491470337e-02
1.508145872503519058e-02,4.382881894707679749e-02,-2.806872874498367310e-02,-3.520023077726364136e-03,-8.689578622579574585e-02,-5.077579617500305176e-02
-4.359145648777484894e-03,2.082421630620956421e-01,-6.977940350770950317e-02,9.503825008869171143e-02,-6.456834077835083008e-02,-8.212497830390930176e-02
-7.205752283334732056e-02,-3.613007068634033203e-02,2.315724454820156097e-02,-4.554074630141258240e-02,-3.001634776592254639e-02,6.304514408111572266e-02
-8.004592359066009521e-02,2.711570123210549355e-03,7.611560821533203125e-02,2.738214097917079926e-02,-1.028422936797142029e-01,-1.518702227622270584e-02
-8.758655935525894165e-02,-2.917562797665596008e-02,3.987115249037742615e-02,-2.162719517946243286e-02,-2.768888883292675018e-02,-3.663890436291694641e-02
-4.093442112207412720e-03,2.844793722033500671e-02,-1.684015430510044098e-02,-9.758944809436798096e-02,6.631261669099330902e-03,6.670701503753662109e-02
2.580260112881660461e-02,6.643691658973693848e-02,3.644062578678131104e-02,1.430116407573223114e-02,-4.275375232100486755e-02,9.886579215526580811e-02
